"owner_id","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","owner_ager","account_age","min_balance","max_balance","gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","amount","duration","payments","status","type"
4192,"monthly issuance",5803.04090909091,5492.285,5.04545454545455,69,7,800,35656.5,"Male",1931,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
4196,"monthly issuance",17847.3833333333,12575.12,3.33333333333333,49,4,1100,70383.2,"Female",1951,"Brno - venkov","south Moravia",157042,33.9,8743,1.88,2.43,111,3659,3894,0.55,2.155,235,3776.5,0.0240477069828454,0,0,0,0,""
4198,"monthly issuance",3388.71111111111,2693.6,5.83333333333333,46,5,3304,24073.5,"Female",1954,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,0,0,0,0,""
4201,"monthly issuance",13253.0076923077,11884.8,4.92307692307692,23,5,900,56546.4,"Male",1977,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,0,0,0,0,"junior"
4203,"monthly issuance",3192.53414634146,3175.48888888889,4.41463414634146,33,7,700,21722.6,"Female",1967,"Novy Jicin","north Moravia",161227,69.7,8678,5.93,5.57,102,4980,4595,-0.359999999999999,5.75,-385,4787.5,0.0296941579264019,0,0,0,0,""
4205,"monthly issuance",9050.00357142857,9123.536,5.5,65,6,400,40944.6,"Male",1935,"Sokolov","west Bohemia",94812,81.8,9650,3.38,3.67,100,2985,2804,0.29,3.525,-181,2894.5,0.0305288360123191,0,0,0,0,""
4206,"monthly issuance",15159.9032258064,14793.6413793103,6.19354838709677,58,6,1100,54939.1,"Male",1942,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,0,0,0,0,""
4207,"monthly issuance",14876.985,14667.8648648649,4.675,62,7,300,79062.8,"Male",1938,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,0,0,0,0,""
4209,"monthly issuance",4757.55,4797.8,4.41666666666667,67,5,600,24075.3,"Female",1933,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4210,"monthly issuance",3246.29230769231,3279.95294117647,4.64102564102564,21,7,300,23558.1,"Male",1979,"Teplice","north Bohemia",128118,85.3,9317,6.49,7.07,97,6949,6872,0.58,6.78,-77,6910.5,0.0539385566430946,0,0,0,0,""
4211,"monthly issuance",26866.3322580645,26935.94,5.70967741935484,27,6,300,72302.6,"Female",1973,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,0,0,0,0,"classic"
4212,"monthly issuance",14158.0857142857,11956.64,3.85714285714286,55,4,900,53597.8,"Male",1945,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,0,0,0,0,""
4213,"monthly issuance",4410.63333333333,3279.50909090909,3.93333333333333,75,5,1000,36107.4,"Female",1925,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
4215,"monthly issuance",17742.9541666667,17284.0739130435,6.47916666666667,48,7,800,69970.4,"Female",1952,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,0,0,0,0,""
4217,"monthly issuance",16008.9125,16740.56,4,49,6,1000,55576.8,"Female",1951,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,44088,24,1837,1,""
4218,"monthly issuance",3375,1950,1,61,5,400,23700,"Female",1939,"Rychnov nad Kneznou","east Bohemia",78955,59,9060,1.78,2.44,124,1655,1717,0.66,2.11,62,1686,0.0213539357862073,0,0,0,0,""
4219,"monthly issuance",18276.9666666667,18346.4,3.5,56,4,1100,64873.3,"Female",1944,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,0,0,0,0,""
4220,"monthly issuance",22492.33125,20531.7066666667,5.3125,37,5,600,68069.6,"Male",1963,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,0,0,0,0,""
4221,"monthly issuance",3428.26428571428,3096.73513513514,4.26190476190476,59,7,800,32114.3,"Female",1941,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,0,0,0,0,""
4222,"monthly issuance",5194.23333333333,5631.8,2.33333333333333,72,4,900,28973.2,"Male",1928,"Prostejov","south Moravia",110643,51.9,8441,3.45,4.48,115,1879,2252,1.03,3.965,373,2065.5,0.0186681489113636,0,0,0,0,""
4223,"monthly issuance",7160.975,7000,1.625,30,4,500,56580.7,"Male",1970,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
4225,"monthly issuance",21517.3275862069,21524.7777777778,7.48275862068965,23,6,900,73548.8,"Male",1977,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
4227,"monthly issuance",37197.2,36233.3333333333,2.75,37,4,200,110800.1,"Female",1963,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,0,0,0,0,""
4230,"monthly issuance",25235.23,22514.7,4.6,39,4,700,77961.1,"Female",1961,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
4231,"monthly issuance",21297.5666666667,20527.3214285714,4.6,41,6,800,72906.3,"Female",1959,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4232,"monthly issuance",6685.7,3100,2.6,29,4,500,29833.5,"Male",1971,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4233,"monthly issuance",25313.1525,25388.8421052631,5.575,62,7,200,84124.7,"Male",1938,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
4235,"monthly issuance",139702.8,65700,8,25,4,500,139382,"Female",1975,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,0,0,0,0,""
4236,"monthly issuance",18886.85,15050,2.5,38,4,700,65072.9,"Female",1962,"Havlickuv Brod","east Bohemia",95907,59.1,8388,2.41,2.94,87,1658,1668,0.53,2.675,10,1663,0.0173397145151032,0,0,0,0,""
4237,"monthly issuance",5793.5725,5628.17142857143,4.525,77,7,1100,41042.3,"Female",1923,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,0,0,0,0,""
4238,"monthly issuance",39538.8583333333,42890.4186046512,5.35416666666667,29,7,500,147236.6,"Female",1971,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,0,0,0,0,""
4239,"monthly issuance",4738.13333333333,14.6,1.33333333333333,80,4,1000,28428.8,"Male",1920,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4240,"monthly issuance",3685.71428571429,2800,1,40,4,500,23000,"Female",1960,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
4241,"monthly issuance",21058.6413043478,20187.3909090909,6.30434782608696,50,7,500,85055.9,"Female",1950,"Strakonice","south Bohemia",70646,58.4,8547,2.65,3.64,120,1563,1542,0.99,3.145,-21,1552.5,0.0219757664977493,0,0,0,0,""
4243,"monthly issuance",3480.28510638298,3228.73953488372,4.85106382978723,42,7,600,27784.9,"Male",1958,"Melnik","central Bohemia",94725,63.4,9920,2.26,2.87,130,4289,4846,0.61,2.565,557,4567.5,0.0482185273159145,0,0,0,0,""
4244,"monthly issuance",3824.41428571429,3402.6,2.14285714285714,78,4,400,22811.9,"Female",1922,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,0,0,0,0,""
4248,"monthly issuance",21051.2333333333,20278.65,3,25,4,700,77819.5,"Female",1975,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,0,0,0,0,""
4249,"monthly issuance",5305.26363636364,4259.04444444444,4.72727272727273,23,4,900,33326.3,"Male",1977,"Usti nad Orlici","east Bohemia",139012,61.9,8363,2.52,3.49,108,2564,2799,0.97,3.005,235,2681.5,0.0192897016084942,0,0,0,0,""
4250,"monthly issuance",18670.8315789474,17745.4444444444,4.73684210526316,39,5,800,57688.7,"Female",1961,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,0,0,0,0,""
4251,"monthly issuance",65204.3046511628,66291.0585365854,6.90697674418605,40,7,700,165361.8,"Male",1960,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,0,0,0,0,"classic"
4253,"monthly issuance",7131.32857142857,5378.2,3.71428571428571,64,4,1000,31029.6,"Female",1936,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,0,0,0,0,""
4254,"monthly issuance",3642.85714285714,3100,1,28,4,600,25500,"Male",1972,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,0,0,0,0,""
4256,"monthly issuance",6381.78461538461,6257.03636363636,4.76923076923077,43,5,600,33666.7,"Male",1957,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4257,"monthly issuance",25847.6333333333,20569.44,4,32,4,200,128504.6,"Female",1968,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4259,"monthly issuance",24112.4411764706,24470.25,5.61764705882353,51,6,900,74646.6,"Female",1949,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,0,0,0,0,""
4261,"monthly issuance",6315.66666666667,7394.475,4.41666666666667,76,4,1100,34390.1,"Female",1924,"Chomutov","north Bohemia",125236,87.7,9675,6.43,7.68,100,5323,5190,1.25,7.055,-133,5256.5,0.0419727554377336,0,0,0,0,""
4262,"monthly issuance",7154.275,6148.48,4,75,4,900,32012.4,"Female",1925,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,""
4263,"monthly issuance",12723.3,11768.1125,4.33333333333333,28,5,200,47251.2,"Female",1972,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,0,0,0,0,""
4264,"monthly issuance",4336.89655172414,3412.24615384615,5.06896551724138,29,6,800,40098.7,"Female",1971,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
4265,"monthly issuance",13818.2555555556,11530.6285714286,4.22222222222222,22,4,600,52935.7,"Male",1978,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,""
4266,"monthly issuance",3294.87692307692,3080.71428571429,4.61538461538461,26,7,1100,22013.8,"Female",1974,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4267,"monthly issuance",6379.97931034483,6324.8,5.20689655172414,64,6,600,33476.4,"Female",1936,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,0,0,0,0,""
4270,"monthly issuance",25201.1219512195,25302.1948717949,4.8780487804878,28,7,400,86603.5,"Female",1972,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,0,0,0,0,"classic"
4272,"monthly issuance",7000.51290322581,6081.84137931035,5.32258064516129,22,6,900,82140.9,"Female",1978,"Havlickuv Brod","east Bohemia",95907,59.1,8388,2.41,2.94,87,1658,1668,0.53,2.675,10,1663,0.0173397145151032,0,0,0,0,""
4275,"monthly issuance",3489.98372093023,3212.70256410257,4.74418604651163,43,7,600,25375.9,"Female",1957,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,0,0,0,0,""
4276,"monthly issuance",2767.86666666667,14.6,1.33333333333333,27,4,900,16607.2,"Female",1973,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
4279,"monthly issuance",21710.8914893617,21931.36,5.23404255319149,51,7,900,70211.7,"Male",1949,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,0,0,0,0,""
4281,"monthly issuance",4099.08780487805,4049.41081081081,4.5609756097561,69,7,300,24206.8,"Male",1931,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
4282,"monthly issuance",5966.19210526316,6287.5696969697,4.71052631578947,68,7,1000,33619.3,"Male",1932,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,0,0,0,0,""
4284,"monthly issuance",15667.6833333333,15277.8,4.33333333333333,54,4,1000,51027.6,"Male",1946,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,0,0,0,0,""
4286,"monthly issuance",4366.68717948718,3893.09444444445,6.87179487179487,35,7,700,35904.5,"Female",1965,"Kutna Hora","central Bohemia",77963,51.5,8546,2.95,4.02,126,2640,3120,1.07,3.485,480,2880,0.0369406000282185,0,0,0,0,""
4287,"monthly issuance",13969.68125,12669.3714285714,6.6875,47,5,300,59325.2,"Female",1953,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,0,0,0,0,""
4288,"monthly issuance",16159.4,16091.68,3.94117647058824,54,5,1000,55746.6,"Female",1946,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
4289,"monthly issuance",6916.17659574468,6562.10869565217,6.02127659574468,19,7,1100,69100.8,"Male",1981,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,0,0,0,0,""
4290,"monthly issuance",21900.675,22734.8,5,53,6,700,65065.3,"Male",1947,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,0,0,0,0,""
4293,"monthly issuance",46981.3613636364,45504.5906976745,7.97727272727273,41,7,400,120559.8,"Female",1959,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,0,0,0,0,"classic"
4295,"monthly issuance",14557.2923076923,13676.6181818182,4.30769230769231,40,5,600,53034.1,"Male",1960,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,0,0,0,0,""
4300,"monthly issuance",20172.6666666667,17282.3,3.83333333333333,23,4,1000,69945.8,"Female",1977,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4303,"monthly issuance",6824.64186046512,6943.235,6.3953488372093,22,7,300,34007.8,"Female",1978,"Tabor","south Bohemia",103347,67,9104,1.51,2.07,123,2299,2354,0.56,1.79,55,2326.5,0.0225115387964818,0,0,0,0,""
4304,"monthly issuance",32878.928,35401.0909090909,6.44,55,6,1000,130543.2,"Female",1945,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,0,0,0,0,""
4305,"monthly issuance",5363,5449.4,4.22222222222222,61,4,500,29685.9,"Female",1939,"Teplice","north Bohemia",128118,85.3,9317,6.49,7.07,97,6949,6872,0.58,6.78,-77,6910.5,0.0539385566430946,0,0,0,0,""
4307,"monthly issuance",5642.25,14.6,3.5,23,4,400,22569,"Male",1977,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4308,"monthly issuance",8167.90526315789,7652.39428571429,5.57894736842105,30,7,1000,43944,"Female",1970,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,0,0,0,0,""
4309,"monthly issuance",7276.33157894737,7018.73714285715,6.28947368421053,21,7,800,35598.9,"Female",1979,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,0,0,0,0,""
4310,"monthly issuance",6353.65714285714,6471.2,4.28571428571429,75,5,900,32434.2,"Female",1925,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,0,0,0,0,""
4311,"monthly issuance",8306.51666666667,6250,1.28571428571429,19,4,400,49499,"Male",1981,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,""
4313,"monthly issuance",9138.0925,8995.82702702702,5.725,32,7,700,49732.5,"Female",1968,"Melnik","central Bohemia",94725,63.4,9920,2.26,2.87,130,4289,4846,0.61,2.565,557,4567.5,0.0482185273159145,0,0,0,0,""
4314,"monthly issuance",4020.91153846154,3670.69523809524,5.19230769230769,75,6,900,32352.5,"Female",1925,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,0,0,0,0,""
4316,"monthly issuance",13657.1454545455,11539.2888888889,4.09090909090909,57,4,600,67168.1,"Female",1943,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4317,"monthly issuance",26558.9571428571,26311.1692307692,5.64285714285714,22,6,1000,87938.5,"Female",1978,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,0,0,0,0,""
4318,"monthly issuance",16303.0756097561,15297.505,6.58536585365854,58,7,1000,67115.3,"Female",1942,"Hradec Kralove","east Bohemia",161854,76.3,9425,1.72,2.5,125,4085,3891,0.78,2.11,-194,3988,0.0246394899106602,0,0,0,0,""
4321,"monthly issuance",2859.92352941176,2399.68333333333,3.58823529411765,27,5,700,21372.3,"Female",1973,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,0,0,0,0,""
4323,"monthly issuance",5453.75652173913,4658.6,4.43478260869565,76,5,500,39870,"Male",1924,"Teplice","north Bohemia",128118,85.3,9317,6.49,7.07,97,6949,6872,0.58,6.78,-77,6910.5,0.0539385566430946,0,0,0,0,""
4325,"monthly issuance",31574.9142857143,30684.7,4,53,4,200,84268.7,"Male",1947,"Brno - venkov","south Moravia",157042,33.9,8743,1.88,2.43,111,3659,3894,0.55,2.155,235,3776.5,0.0240477069828454,0,0,0,0,""
4326,"monthly issuance",5417.08571428571,3895.6,2.14285714285714,70,4,300,31518.3,"Male",1930,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4328,"monthly issuance",14095.5760869565,13372.6954545454,4.67391304347826,24,7,300,60012.3,"Female",1976,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,"junior"
4329,"monthly issuance",4260.73846153846,4027.48,5.30769230769231,53,5,700,27622.5,"Female",1947,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
4330,"monthly issuance",5856.72857142857,6542.6,2.57142857142857,79,4,700,35988.5,"Male",1921,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,0,0,0,0,""
4332,"monthly issuance",25308.3,22976.8,4.28571428571429,64,4,800,68747.9,"Male",1936,"Hodonin","south Moravia",161954,48,8720,3.73,4.5,116,3729,3651,0.77,4.115,-78,3690,0.0227842473788854,0,0,0,0,""
4333,"issuance after transaction",62820.0285714286,54318.4285714286,7.85714285714286,42,4,200,130280.2,"Male",1958,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4335,"monthly issuance",6112.575,6250.50909090909,4.85416666666667,76,7,600,34845.9,"Female",1924,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
4336,"monthly issuance",17036.1361702128,17250.4266666667,6.51063829787234,31,7,200,58133.1,"Female",1969,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4337,"monthly issuance",40483.1351351351,42125.4685714286,6.05405405405405,34,7,600,159776.8,"Male",1966,"Rokycany","west Bohemia",45714,55.6,8843,2.82,3.6,113,818,888,0.78,3.21,70,853,0.0186594916218226,0,0,0,0,""
4338,"monthly issuance",13667.7125,13377.5741935484,5.65625,56,6,700,44434.5,"Male",1944,"Sokolov","west Bohemia",94812,81.8,9650,3.38,3.67,100,2985,2804,0.29,3.525,-181,2894.5,0.0305288360123191,0,0,0,0,""
4339,"monthly issuance",19322.8888888889,17688.3428571429,3.44444444444444,23,4,500,73690.1,"Female",1977,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,""
4340,"issuance after transaction",27779.2818181818,33692.875,4.18181818181818,51,4,500,111062.5,"Female",1949,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
4342,"monthly issuance",5376.85294117647,5366.08275862069,4.38235294117647,82,6,700,32689.8,"Female",1918,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,0,0,0,0,""
4343,"monthly issuance",6619.02682926829,6100.2,5.17073170731707,71,7,1100,50875.9,"Female",1929,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,0,0,0,0,"classic"
4344,"monthly issuance",5657.09473684211,4151.17142857143,4.10526315789474,75,5,700,50430.4,"Male",1925,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
