"gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","account_age","min_balance","max_balance","amount","duration","payments","status","type"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",53352.295,53559.9842105263,6.9,5,-2166.8,135318.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",45796.0416666667,43827.6181818182,5.75,4,1100,125094.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",18743.1977777778,17714.8090909091,6.53333333333333,7,300,68562.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",11036.6947368421,10689.7058823529,5.05263157894737,5,1000,41813.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",22564.58,20451.5333333333,3.6,4,400,65285.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weekly issuance",55821.1545454545,55170.9047619048,8.22727272727273,5,400,162808.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",19332.7853658537,19825.9375,4.75609756097561,7,-2839.4,140703.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",12524.3333333333,13718.25,4,7,800,49590.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",16649.25,16390.4,6.94444444444444,5,1100,56276.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",9985.23571428571,8566.78,7.71428571428571,7,800,79377.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",20113.4652173913,20365.5904761905,5.43478260869565,5,500,67237.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",23905.01,24752.625,4,4,700,72806.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",32347.0808510638,31420.6,7.5531914893617,7,900,151731.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",16374.3763157895,16592.1942857143,8.07894736842105,7,1100,60914.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",21624.08,14425,2.6,4,1100,75838.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6617.61891891892,6265.49090909091,6.21621621621622,7,500,44279.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",18942.975,14450,2.5,4,300,67005.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6057.4,6505.8,3.42857142857143,4,1000,33926.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",11659.0333333333,2100,2.33333333333333,4,500,34887.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",4722.65476190476,4543.28421052632,4.71428571428571,7,200,31836.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",18293.0454545455,18554.7333333333,4.27272727272727,4,700,60105.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",19226.6416666667,18371.68,4.25,4,1100,66743.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3518.21666666667,2769.6,1.5,4,400,21065,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",12050.9742857143,11577.5151515151,4.57142857142857,6,1100,51945.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",38852.36,38874.8113636364,6.97777777777778,7,-225,130441.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",24564.3263157895,24008.2777777778,5.05263157894737,5,700,72579.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6542.23,6399.04444444445,5.1,7,300,34234.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",4266.88148148148,4176.68695652174,4.37037037037037,6,200,26032.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",4367.85,4422.6,5.16666666666667,5,600,22076.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",23706.7739130435,22783.2285714286,6.65217391304348,5,700,73901.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",11266.4454545455,9011.51111111111,4.18181818181818,4,700,50370,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",9275.015,8908.75555555556,6.15,5,800,38268.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",11512.0595238095,10523.28,5.66666666666667,7,400,75750.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3249.9380952381,2869.76216216216,4.59523809523809,7,700,34571.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",11878.4909090909,9745.28888888889,4.54545454545455,4,300,49808.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5803.04090909091,5492.285,5.04545454545455,7,800,35656.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",17847.3833333333,12575.12,3.33333333333333,4,1100,70383.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3388.71111111111,2693.6,5.83333333333333,5,3304,24073.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",13253.0076923077,11884.8,4.92307692307692,5,900,56546.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",17499.0111111111,15841.4857142857,4.44444444444444,4,400,68214.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",9050.00357142857,9123.536,5.5,6,400,40944.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",15159.9032258064,14793.6413793103,6.19354838709677,6,1100,54939.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",14876.985,14667.8648648649,4.675,7,300,79062.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",4537.5,2300,1,4,900,34000,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",26384.0028571429,25933.4705882353,4.77142857142857,6,900,89334.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",26866.3322580645,26935.94,5.70967741935484,6,300,72302.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"issuance after transaction",13108.5025641026,12872.7837837838,5.43589743589744,7,600,51701,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",4410.63333333333,3279.50909090909,3.93333333333333,5,1000,36107.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",7516.05625,6941.90666666667,4.89583333333333,7,-2994.6,55302.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",16008.9125,16740.56,4,6,1000,55576.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3375,1950,1,5,400,23700,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",18276.9666666667,18346.4,3.5,4,1100,64873.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",22492.33125,20531.7066666667,5.3125,5,600,68069.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3428.26428571428,3096.73513513514,4.26190476190476,7,800,32114.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",22810.28,27154.2,4.2,4,1100,74889.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",7160.975,7000,1.625,4,500,56580.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",37197.2,36233.3333333333,2.75,4,200,110800.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5134.40384615384,5571.9,3.15384615384615,6,500,53418,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",21297.5666666667,20527.3214285714,4.6,6,800,72906.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6685.7,3100,2.6,4,500,29833.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",25313.1525,25388.8421052631,5.575,7,200,84124.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",139702.8,65700,8,4,500,139382,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",18886.85,15050,2.5,4,700,65072.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",39538.8583333333,42890.4186046512,5.35416666666667,7,500,147236.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",4479.91538461538,4028.46857142857,4.76923076923077,7,400,67900.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",51989.0689655172,52374.3642857143,8.17241379310345,6,700,151504.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3480.28510638298,3228.73953488372,4.85106382978723,7,600,27784.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3824.41428571429,3402.6,2.14285714285714,4,400,22811.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",21051.2333333333,20278.65,3,4,700,77819.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5305.26363636364,4259.04444444444,4.72727272727273,4,900,33326.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",18670.8315789474,17745.4444444444,4.73684210526316,5,800,57688.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",65204.3046511628,66291.0585365854,6.90697674418605,7,700,165361.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6381.78461538461,6257.03636363636,4.76923076923077,5,600,33666.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",25847.6333333333,20569.44,4,4,200,128504.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",30592.9191489362,30417.3434782609,5.14893617021277,7,5230.1,92841.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",7154.275,6148.48,4,4,900,32012.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",15332.18,10333.3333333333,2.6,7,500,52246,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",13818.2555555556,11530.6285714286,4.22222222222222,4,600,52935.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6379.97931034483,6324.8,5.20689655172414,6,600,33476.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",25201.1219512195,25302.1948717949,4.8780487804878,7,400,86603.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",7000.51290322581,6081.84137931035,5.32258064516129,6,900,82140.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3489.98372093023,3212.70256410257,4.74418604651163,7,600,25375.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",21710.8914893617,21931.36,5.23404255319149,7,900,70211.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",4099.08780487805,4049.41081081081,4.5609756097561,7,300,24206.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5966.19210526316,6287.5696969697,4.71052631578947,7,1000,33619.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",15667.6833333333,15277.8,4.33333333333333,4,1000,51027.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weekly issuance",49594.0266666667,49139.5227272727,5.8,7,200,138371.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6916.17659574468,6562.10869565217,6.02127659574468,7,1100,69100.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",21900.675,22734.8,5,6,700,65065.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",14557.2923076923,13676.6181818182,4.30769230769231,5,600,53034.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",20172.6666666667,17282.3,3.83333333333333,4,1000,69945.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6824.64186046512,6943.235,6.3953488372093,7,300,34007.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6996.4,6644.98947368421,5.63636363636364,5,1100,38940.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5363,5449.4,4.22222222222222,4,500,29685.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5642.25,14.6,3.5,4,400,22569,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",8167.90526315789,7652.39428571429,5.57894736842105,7,1000,43944,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6353.65714285714,6471.2,4.28571428571429,5,900,32434.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",7316.63611111111,7777.35151515152,4.69444444444444,6,700,37536.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",9138.0925,8995.82702702702,5.725,7,700,49732.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",4020.91153846154,3670.69523809524,5.19230769230769,6,900,32352.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",13657.1454545455,11539.2888888889,4.09090909090909,4,600,67168.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",26558.9571428571,26311.1692307692,5.64285714285714,6,1000,87938.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",14125.5166666667,9278.65,2.83333333333333,4,400,60582.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",62527.05,44035.95,6.25,4,1100,128880.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",31574.9142857143,30684.7,4,4,200,84268.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5417.08571428571,3895.6,2.14285714285714,4,300,31518.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",14716.5371428571,15052.7272727273,7.65714285714286,6,200,56352.7,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"issuance after transaction",62820.0285714286,54318.4285714286,7.85714285714286,4,200,130280.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6112.575,6250.50909090909,4.85416666666667,7,600,34845.9,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",60171.42,61333.3826086957,7.64,6,1100,155601.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6208.42,5853.78918918919,5.925,7,600,52659.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",13667.7125,13377.5741935484,5.65625,6,700,44434.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",19322.8888888889,17688.3428571429,3.44444444444444,4,500,73690.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5657.09473684211,4151.17142857143,4.10526315789474,5,700,50430.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",15439.1391304348,16083.2476190476,7.34782608695652,6,500,48157.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",23106.6097560976,22997.2871794872,6.58536585365854,7,600,75897.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",10292.0707317073,10366.4,6.41463414634146,7,200,43544.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",29620.26,11628.65,3.2,4,500,101601.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",17639.3868421053,16049.2108108108,7.31578947368421,7,1100,89890.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",18550.4275,17740.0789473684,6.15,7,700,70540.5,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",7454.71,7390.8918918919,5.325,7,600,36581.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5112.13478260869,4473.14,5.65217391304348,5,600,32881.3,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weekly issuance",37382.815,38104.4210526316,5.5,5,800,125522.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6825.04137931035,7223.616,5.72413793103448,6,300,34314,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",16240.975,14203.8285714286,5.875,5,400,65338.6,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",1816.076,1666.66666666667,1.92,6,1000,31200.2,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",5049.27058823529,4714.1,3.58823529411765,5,800,37725.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weekly issuance",8242.43333333333,10200,2.33333333333333,4,800,49771.4,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",6484.86,3400,2.6,4,800,32317.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3318.9625,3003.23157894737,4.20833333333333,5,600,23986,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",8220.27272727273,10455.8571428571,4.90909090909091,5,200,35650.8,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",3554.87777777778,3567.77073170732,4.66666666666667,7,1000,26831.1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monthly issuance",15282.8714285714,14374.64,4,4,300,53745.1,NA,NA,NA,NA,NA
